Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 41 -> Point 78, HEIDI Value: 2.0000
Point 42 -> Point 26, HEIDI Value: 2.0000
Point 42 -> Point 55, HEIDI Value: 2.0000
Point 42 -> Point 154, HEIDI Value: 2.0000
Point 43 -> Point 61, HEIDI Value: 2.0000
Point 43 -> Point 78, HEIDI Value: 2.0000
Point 43 -> Point 190, HEIDI Value: 2.0000
Point 43 -> Point 208, HEIDI Value: 2.0000
Point 43 -> Point 277, HEIDI Value: 2.0000
Point 44 -> Point 76, HEIDI Value: 2.0000
Point 44 -> Point 77, HEIDI Value: 2.0000
Point 44 -> Point 84, HEIDI Value: 2.0000
Point 44 -> Point 87, HEIDI Value: 2.0000
Point 44 -> Point 147, HEIDI Value: 2.0000
Point 44 -> Point 149, HEIDI Value: 2.0000
Point 44 -> Point 227, HEIDI Value: 2.0000
Point 44 -> Point 257, HEIDI Value: 2.0000
Point 45 -> Point 43, HEIDI Value: 2.0000
Point 45 -> Point 61, HEIDI Value: 2.0000
Point 45 -> Point 68, HEIDI Value: 2.0000
Point 45 -> Point 120, HEIDI Value: 2.0000
Point 46 -> Point 4, HEIDI Value: 2.0000
Point 46 -> Point 52, HEIDI Value: 2.0000
Point 46 -> Point 72, HEIDI Value: 2.0000
Point 46 -> Point 192, HEIDI Value: 2.0000
Point 47 -> Point 12, HEIDI Value: 2.0000
Point 47 -> Point 222, HEIDI Value: 2.0000
Point 47 -> Point 244, HEIDI Value: 2.0000
Point 48 -> Point 7, HEIDI Value: 2.0000
Point 48 -> Point 85, HEIDI Value: 2.0000
Point 49 -> Point 192, HEIDI Value: 2.0000
Point 49 -> Point 239, HEIDI Value: 2.0000
Point 50 -> Point 122, HEIDI Value: 2.0000
Point 51 -> Point 27, HEIDI Value: 2.0000
Point 51 -> Point 117, HEIDI Value: 2.0000
Point 51 -> Point 178, HEIDI Value: 2.0000
Point 51 -> Point 245, HEIDI Value: 2.0000
Point 52 -> Point 4, HEIDI Value: 2.0000
Point 52 -> Point 10, HEIDI Value: 2.0000
Point 52 -> Point 60, HEIDI Value: 2.0000
Point 52 -> Point 105, HEIDI Value: 2.0000
Point 52 -> Point 192, HEIDI Value: 2.0000
Point 53 -> Point 20, HEIDI Value: 2.0000
Point 53 -> Point 101, HEIDI Value: 2.0000
Point 54 -> Point 27, HEIDI Value: 2.0000
Point 54 -> Point 28, HEIDI Value: 2.0000
Point 54 -> Point 232, HEIDI Value: 2.0000
Point 54 -> Point 266, HEIDI Value: 2.0000
Point 55 -> Point 42, HEIDI Value: 2.0000
Point 55 -> Point 134, HEIDI Value: 2.0000
Point 55 -> Point 221, HEIDI Value: 2.0000
Point 56 -> Point 24, HEIDI Value: 2.0000
Point 56 -> Point 184, HEIDI Value: 2.0000
Point 56 -> Point 188, HEIDI Value: 2.0000
Point 57 -> Point 40, HEIDI Value: 2.0000
Point 57 -> Point 159, HEIDI Value: 2.0000
Point 57 -> Point 170, HEIDI Value: 2.0000
Point 57 -> Point 174, HEIDI Value: 2.0000
Point 58 -> Point 69, HEIDI Value: 2.0000
Point 59 -> Point 66, HEIDI Value: 2.0000
Point 59 -> Point 177, HEIDI Value: 2.0000
Point 59 -> Point 198, HEIDI Value: 2.0000
Point 59 -> Point 224, HEIDI Value: 2.0000
Point 60 -> Point 5, HEIDI Value: 2.0000
Point 60 -> Point 52, HEIDI Value: 2.0000
Point 61 -> Point 11, HEIDI Value: 2.0000
Point 61 -> Point 43, HEIDI Value: 2.0000
Point 61 -> Point 45, HEIDI Value: 2.0000
Point 61 -> Point 120, HEIDI Value: 2.0000
Point 61 -> Point 157, HEIDI Value: 2.0000
Point 61 -> Point 258, HEIDI Value: 2.0000
Point 62 -> Point 36, HEIDI Value: 2.0000
Point 62 -> Point 200, HEIDI Value: 2.0000
Point 62 -> Point 249, HEIDI Value: 2.0000
Point 63 -> Point 14, HEIDI Value: 2.0000
Point 63 -> Point 69, HEIDI Value: 2.0000
Point 63 -> Point 73, HEIDI Value: 2.0000
Point 64 -> Point 19, HEIDI Value: 2.0000
Point 64 -> Point 31, HEIDI Value: 2.0000
Point 64 -> Point 132, HEIDI Value: 2.0000
Point 64 -> Point 276, HEIDI Value: 2.0000
Point 64 -> Point 282, HEIDI Value: 2.0000
Point 65 -> Point 32, HEIDI Value: 2.0000
Point 65 -> Point 163, HEIDI Value: 2.0000
Point 65 -> Point 198, HEIDI Value: 2.0000
Point 65 -> Point 202, HEIDI Value: 2.0000
Point 66 -> Point 59, HEIDI Value: 2.0000
Point 66 -> Point 82, HEIDI Value: 2.0000
Point 66 -> Point 95, HEIDI Value: 2.0000
Point 66 -> Point 164, HEIDI Value: 2.0000
Point 67 -> Point 172, HEIDI Value: 2.0000
Point 67 -> Point 186, HEIDI Value: 2.0000
Point 67 -> Point 285, HEIDI Value: 2.0000
Point 68 -> Point 11, HEIDI Value: 2.0000
Point 68 -> Point 45, HEIDI Value: 2.0000
Point 68 -> Point 120, HEIDI Value: 2.0000
Point 68 -> Point 169, HEIDI Value: 2.0000
Point 68 -> Point 251, HEIDI Value: 2.0000
Point 68 -> Point 278, HEIDI Value: 2.0000
Point 69 -> Point 284, HEIDI Value: 2.0000
Point 70 -> Point 233, HEIDI Value: 2.0000
Point 71 -> Point 83, HEIDI Value: 2.0000
Point 72 -> Point 10, HEIDI Value: 2.0000
Point 72 -> Point 46, HEIDI Value: 2.0000
Point 73 -> Point 63, HEIDI Value: 2.0000
Point 73 -> Point 273, HEIDI Value: 2.0000
Point 73 -> Point 284, HEIDI Value: 2.0000
Point 73 -> Point 295, HEIDI Value: 2.0000
Point 74 -> Point 143, HEIDI Value: 2.0000
Point 74 -> Point 201, HEIDI Value: 2.0000
Point 74 -> Point 254, HEIDI Value: 2.0000
Point 74 -> Point 287, HEIDI Value: 2.0000
Point 75 -> Point 166, HEIDI Value: 2.0000
Point 75 -> Point 211, HEIDI Value: 2.0000
Point 76 -> Point 20, HEIDI Value: 2.0000
Point 76 -> Point 44, HEIDI Value: 2.0000
Point 76 -> Point 77, HEIDI Value: 2.0000
Point 76 -> Point 149, HEIDI Value: 2.0000
Point 77 -> Point 53, HEIDI Value: 2.0000
Point 77 -> Point 76, HEIDI Value: 2.0000
Point 77 -> Point 290, HEIDI Value: 2.0000
Point 78 -> Point 43, HEIDI Value: 2.0000
Point 78 -> Point 92, HEIDI Value: 2.0000
Point 78 -> Point 157, HEIDI Value: 2.0000
Point 78 -> Point 213, HEIDI Value: 2.0000
Point 79 -> Point 16, HEIDI Value: 2.0000
Point 79 -> Point 117, HEIDI Value: 2.0000
Point 80 -> Point 81, HEIDI Value: 2.0000
Point 80 -> Point 161, HEIDI Value: 2.0000
Point 80 -> Point 282, HEIDI Value: 2.0000
Point 81 -> Point 31, HEIDI Value: 2.0000
Point 81 -> Point 80, HEIDI Value: 2.0000
Point 81 -> Point 123, HEIDI Value: 2.0000
Point 81 -> Point 132, HEIDI Value: 2.0000
Point 81 -> Point 161, HEIDI Value: 2.0000
Point 81 -> Point 282, HEIDI Value: 2.0000
Point 82 -> Point 33, HEIDI Value: 2.0000
Point 82 -> Point 66, HEIDI Value: 2.0000
Point 82 -> Point 148, HEIDI Value: 2.0000
Point 82 -> Point 164, HEIDI Value: 2.0000
Point 82 -> Point 177, HEIDI Value: 2.0000
Point 82 -> Point 224, HEIDI Value: 2.0000
Point 83 -> Point 71, HEIDI Value: 2.0000
Point 83 -> Point 201, HEIDI Value: 2.0000
Point 84 -> Point 76, HEIDI Value: 2.0000
Point 84 -> Point 147, HEIDI Value: 2.0000
Point 84 -> Point 257, HEIDI Value: 2.0000
Point 85 -> Point 48, HEIDI Value: 2.0000
Point 85 -> Point 71, HEIDI Value: 2.0000
Point 85 -> Point 140, HEIDI Value: 2.0000
Point 85 -> Point 292, HEIDI Value: 2.0000
Point 86 -> Point 35, HEIDI Value: 2.0000
Point 86 -> Point 85, HEIDI Value: 2.0000
Point 86 -> Point 133, HEIDI Value: 2.0000
Point 87 -> Point 39, HEIDI Value: 2.0000
Point 87 -> Point 41, HEIDI Value: 2.0000
Point 87 -> Point 44, HEIDI Value: 2.0000
Point 87 -> Point 84, HEIDI Value: 2.0000
Point 88 -> Point 107, HEIDI Value: 2.0000
Point 88 -> Point 235, HEIDI Value: 2.0000
Point 88 -> Point 294, HEIDI Value: 2.0000
Point 89 -> Point 30, HEIDI Value: 2.0000
Point 90 -> Point 171, HEIDI Value: 2.0000
Point 90 -> Point 273, HEIDI Value: 2.0000
Point 90 -> Point 284, HEIDI Value: 2.0000
Point 92 -> Point 78, HEIDI Value: 2.0000
Point 92 -> Point 157, HEIDI Value: 2.0000
Point 92 -> Point 208, HEIDI Value: 2.0000
Point 92 -> Point 213, HEIDI Value: 2.0000
Point 93 -> Point 12, HEIDI Value: 2.0000
Point 93 -> Point 193, HEIDI Value: 2.0000
Point 93 -> Point 199, HEIDI Value: 2.0000
Point 94 -> Point 13, HEIDI Value: 2.0000
Point 94 -> Point 25, HEIDI Value: 2.0000
Point 94 -> Point 65, HEIDI Value: 2.0000
Point 94 -> Point 126, HEIDI Value: 2.0000
Point 94 -> Point 189, HEIDI Value: 2.0000
Point 94 -> Point 230, HEIDI Value: 2.0000
Point 94 -> Point 259, HEIDI Value: 2.0000
Point 95 -> Point 33, HEIDI Value: 2.0000
Point 95 -> Point 66, HEIDI Value: 2.0000
Point 95 -> Point 107, HEIDI Value: 2.0000
Point 95 -> Point 148, HEIDI Value: 2.0000
Point 95 -> Point 281, HEIDI Value: 2.0000
Point 96 -> Point 122, HEIDI Value: 2.0000
Point 96 -> Point 138, HEIDI Value: 2.0000
Point 96 -> Point 246, HEIDI Value: 2.0000
Point 97 -> Point 18, HEIDI Value: 2.0000
Point 97 -> Point 116, HEIDI Value: 2.0000
Point 97 -> Point 124, HEIDI Value: 2.0000
Point 97 -> Point 207, HEIDI Value: 2.0000
Point 98 -> Point 183, HEIDI Value: 2.0000
Point 99 -> Point 43, HEIDI Value: 2.0000
Point 99 -> Point 101, HEIDI Value: 2.0000
Point 99 -> Point 208, HEIDI Value: 2.0000
Point 99 -> Point 296, HEIDI Value: 2.0000
Point 100 -> Point 5, HEIDI Value: 2.0000
Point 100 -> Point 15, HEIDI Value: 2.0000
Point 100 -> Point 144, HEIDI Value: 2.0000
Point 100 -> Point 244, HEIDI Value: 2.0000
Point 100 -> Point 247, HEIDI Value: 2.0000
Point 101 -> Point 53, HEIDI Value: 2.0000
Point 101 -> Point 99, HEIDI Value: 2.0000
Point 101 -> Point 208, HEIDI Value: 2.0000
Point 101 -> Point 296, HEIDI Value: 2.0000
Point 102 -> Point 32, HEIDI Value: 2.0000
Point 102 -> Point 65, HEIDI Value: 2.0000
Point 102 -> Point 163, HEIDI Value: 2.0000
Point 102 -> Point 177, HEIDI Value: 2.0000
Point 102 -> Point 198, HEIDI Value: 2.0000
Point 102 -> Point 259, HEIDI Value: 2.0000
Point 103 -> Point 96, HEIDI Value: 2.0000
Point 103 -> Point 142, HEIDI Value: 2.0000
Point 103 -> Point 246, HEIDI Value: 2.0000
Point 104 -> Point 225, HEIDI Value: 2.0000
Point 105 -> Point 15, HEIDI Value: 2.0000
Point 105 -> Point 52, HEIDI Value: 2.0000
Point 105 -> Point 144, HEIDI Value: 2.0000
Point 105 -> Point 152, HEIDI Value: 2.0000
Point 106 -> Point 176, HEIDI Value: 2.0000
Point 106 -> Point 209, HEIDI Value: 2.0000
Point 107 -> Point 33, HEIDI Value: 2.0000
Point 107 -> Point 88, HEIDI Value: 2.0000
Point 107 -> Point 95, HEIDI Value: 2.0000
Point 107 -> Point 148, HEIDI Value: 2.0000
Point 107 -> Point 235, HEIDI Value: 2.0000
Point 108 -> Point 50, HEIDI Value: 2.0000
Point 108 -> Point 121, HEIDI Value: 2.0000
Point 108 -> Point 122, HEIDI Value: 2.0000
Point 108 -> Point 138, HEIDI Value: 2.0000
Point 109 -> Point 170, HEIDI Value: 2.0000
Point 109 -> Point 184, HEIDI Value: 2.0000
Point 110 -> Point 267, HEIDI Value: 2.0000
Point 110 -> Point 287, HEIDI Value: 2.0000
Point 111 -> Point 125, HEIDI Value: 2.0000
Point 111 -> Point 167, HEIDI Value: 2.0000
Point 111 -> Point 238, HEIDI Value: 2.0000
Point 112 -> Point 159, HEIDI Value: 2.0000
Point 112 -> Point 257, HEIDI Value: 2.0000
Point 112 -> Point 264, HEIDI Value: 2.0000
Point 112 -> Point 290, HEIDI Value: 2.0000
Point 113 -> Point 231, HEIDI Value: 2.0000
Point 114 -> Point 4, HEIDI Value: 2.0000
Point 114 -> Point 279, HEIDI Value: 2.0000
Point 116 -> Point 18, HEIDI Value: 2.0000
Point 116 -> Point 36, HEIDI Value: 2.0000
Point 116 -> Point 245, HEIDI Value: 2.0000
Point 116 -> Point 249, HEIDI Value: 2.0000
Point 116 -> Point 253, HEIDI Value: 2.0000
Point 116 -> Point 286, HEIDI Value: 2.0000
Point 117 -> Point 54, HEIDI Value: 2.0000
Point 117 -> Point 79, HEIDI Value: 2.0000
Point 117 -> Point 232, HEIDI Value: 2.0000
Point 118 -> Point 119, HEIDI Value: 2.0000
Point 118 -> Point 180, HEIDI Value: 2.0000
Point 118 -> Point 203, HEIDI Value: 2.0000
Point 119 -> Point 6, HEIDI Value: 2.0000
Point 119 -> Point 118, HEIDI Value: 2.0000
Point 120 -> Point 11, HEIDI Value: 2.0000
Point 120 -> Point 45, HEIDI Value: 2.0000
Point 120 -> Point 61, HEIDI Value: 2.0000
Point 120 -> Point 68, HEIDI Value: 2.0000
Point 120 -> Point 215, HEIDI Value: 2.0000
Point 120 -> Point 277, HEIDI Value: 2.0000
Point 121 -> Point 103, HEIDI Value: 2.0000
Point 121 -> Point 108, HEIDI Value: 2.0000
Point 121 -> Point 295, HEIDI Value: 2.0000
Point 122 -> Point 50, HEIDI Value: 2.0000
Point 122 -> Point 96, HEIDI Value: 2.0000
Point 122 -> Point 108, HEIDI Value: 2.0000
Point 122 -> Point 142, HEIDI Value: 2.0000
Point 123 -> Point 81, HEIDI Value: 2.0000
Point 123 -> Point 191, HEIDI Value: 2.0000
Point 124 -> Point 130, HEIDI Value: 2.0000
Point 124 -> Point 141, HEIDI Value: 2.0000
Point 124 -> Point 165, HEIDI Value: 2.0000
Point 124 -> Point 178, HEIDI Value: 2.0000
Point 125 -> Point 111, HEIDI Value: 2.0000
Point 126 -> Point 13, HEIDI Value: 2.0000
Point 126 -> Point 25, HEIDI Value: 2.0000
Point 126 -> Point 94, HEIDI Value: 2.0000
Point 126 -> Point 189, HEIDI Value: 2.0000
Point 126 -> Point 230, HEIDI Value: 2.0000
Point 127 -> Point 35, HEIDI Value: 2.0000
Point 127 -> Point 86, HEIDI Value: 2.0000
Point 127 -> Point 133, HEIDI Value: 2.0000
Point 127 -> Point 140, HEIDI Value: 2.0000
Point 127 -> Point 143, HEIDI Value: 2.0000
Point 128 -> Point 90, HEIDI Value: 2.0000
Point 128 -> Point 180, HEIDI Value: 2.0000
Point 128 -> Point 273, HEIDI Value: 2.0000
Point 129 -> Point 1, HEIDI Value: 2.0000
Point 129 -> Point 176, HEIDI Value: 2.0000
Point 129 -> Point 217, HEIDI Value: 2.0000
Point 130 -> Point 106, HEIDI Value: 2.0000
Point 130 -> Point 124, HEIDI Value: 2.0000
Point 130 -> Point 165, HEIDI Value: 2.0000
Point 130 -> Point 207, HEIDI Value: 2.0000
Point 131 -> Point 21, HEIDI Value: 2.0000
Point 131 -> Point 48, HEIDI Value: 2.0000
Point 131 -> Point 297, HEIDI Value: 2.0000
Point 131 -> Point 299, HEIDI Value: 2.0000
Point 132 -> Point 64, HEIDI Value: 2.0000
Point 132 -> Point 81, HEIDI Value: 2.0000
Point 132 -> Point 282, HEIDI Value: 2.0000
Point 133 -> Point 35, HEIDI Value: 2.0000
Point 133 -> Point 86, HEIDI Value: 2.0000
Point 133 -> Point 127, HEIDI Value: 2.0000
Point 133 -> Point 140, HEIDI Value: 2.0000
Point 133 -> Point 143, HEIDI Value: 2.0000
Point 134 -> Point 26, HEIDI Value: 2.0000
Point 134 -> Point 55, HEIDI Value: 2.0000
Point 135 -> Point 150, HEIDI Value: 2.0000
Point 135 -> Point 225, HEIDI Value: 2.0000
Point 136 -> Point 2, HEIDI Value: 2.0000
Point 136 -> Point 123, HEIDI Value: 2.0000
Point 136 -> Point 191, HEIDI Value: 2.0000
Point 136 -> Point 204, HEIDI Value: 2.0000
Point 136 -> Point 242, HEIDI Value: 2.0000
Point 137 -> Point 81, HEIDI Value: 2.0000
Point 137 -> Point 242, HEIDI Value: 2.0000
Point 138 -> Point 96, HEIDI Value: 2.0000
Point 138 -> Point 108, HEIDI Value: 2.0000
Point 138 -> Point 142, HEIDI Value: 2.0000
Point 139 -> Point 36, HEIDI Value: 2.0000
Point 139 -> Point 116, HEIDI Value: 2.0000
Point 139 -> Point 181, HEIDI Value: 2.0000
Point 139 -> Point 249, HEIDI Value: 2.0000
Point 139 -> Point 253, HEIDI Value: 2.0000
Point 139 -> Point 286, HEIDI Value: 2.0000
Point 140 -> Point 7, HEIDI Value: 2.0000
Point 140 -> Point 35, HEIDI Value: 2.0000
Point 140 -> Point 85, HEIDI Value: 2.0000
Point 140 -> Point 86, HEIDI Value: 2.0000
Point 140 -> Point 133, HEIDI Value: 2.0000
Point 140 -> Point 292, HEIDI Value: 2.0000
Point 141 -> Point 124, HEIDI Value: 2.0000
Point 141 -> Point 165, HEIDI Value: 2.0000
Point 141 -> Point 179, HEIDI Value: 2.0000
Point 142 -> Point 122, HEIDI Value: 2.0000
Point 142 -> Point 138, HEIDI Value: 2.0000
Point 142 -> Point 246, HEIDI Value: 2.0000
Point 143 -> Point 74, HEIDI Value: 2.0000
Point 143 -> Point 127, HEIDI Value: 2.0000
Point 143 -> Point 133, HEIDI Value: 2.0000
Point 143 -> Point 146, HEIDI Value: 2.0000
Point 144 -> Point 5, HEIDI Value: 2.0000
Point 144 -> Point 100, HEIDI Value: 2.0000
Point 144 -> Point 105, HEIDI Value: 2.0000
Point 144 -> Point 199, HEIDI Value: 2.0000
Point 144 -> Point 247, HEIDI Value: 2.0000
Point 145 -> Point 98, HEIDI Value: 2.0000
Point 145 -> Point 225, HEIDI Value: 2.0000
Point 145 -> Point 233, HEIDI Value: 2.0000
Point 146 -> Point 210, HEIDI Value: 2.0000
Point 147 -> Point 39, HEIDI Value: 2.0000
Point 147 -> Point 41, HEIDI Value: 2.0000
Point 147 -> Point 84, HEIDI Value: 2.0000
Point 148 -> Point 82, HEIDI Value: 2.0000
Point 148 -> Point 95, HEIDI Value: 2.0000
Point 148 -> Point 107, HEIDI Value: 2.0000
Point 148 -> Point 224, HEIDI Value: 2.0000
Point 149 -> Point 76, HEIDI Value: 2.0000
Point 149 -> Point 84, HEIDI Value: 2.0000
Point 149 -> Point 227, HEIDI Value: 2.0000
Point 149 -> Point 257, HEIDI Value: 2.0000
Point 149 -> Point 290, HEIDI Value: 2.0000
Point 150 -> Point 104, HEIDI Value: 2.0000
Point 150 -> Point 135, HEIDI Value: 2.0000
Point 150 -> Point 197, HEIDI Value: 2.0000
Point 150 -> Point 225, HEIDI Value: 2.0000
Point 150 -> Point 298, HEIDI Value: 2.0000
Point 151 -> Point 131, HEIDI Value: 2.0000
Point 151 -> Point 250, HEIDI Value: 2.0000
Point 151 -> Point 297, HEIDI Value: 2.0000
Point 151 -> Point 299, HEIDI Value: 2.0000
Point 152 -> Point 60, HEIDI Value: 2.0000
Point 152 -> Point 105, HEIDI Value: 2.0000
Point 153 -> Point 218, HEIDI Value: 2.0000
Point 153 -> Point 282, HEIDI Value: 2.0000
Point 154 -> Point 42, HEIDI Value: 2.0000
Point 154 -> Point 217, HEIDI Value: 2.0000
Point 155 -> Point 231, HEIDI Value: 2.0000
Point 155 -> Point 285, HEIDI Value: 2.0000
Point 156 -> Point 12, HEIDI Value: 2.0000
Point 156 -> Point 193, HEIDI Value: 2.0000
Point 156 -> Point 205, HEIDI Value: 2.0000
Point 156 -> Point 228, HEIDI Value: 2.0000
Point 156 -> Point 241, HEIDI Value: 2.0000
Point 157 -> Point 61, HEIDI Value: 2.0000
Point 157 -> Point 78, HEIDI Value: 2.0000
Point 157 -> Point 92, HEIDI Value: 2.0000
Point 157 -> Point 277, HEIDI Value: 2.0000
Point 158 -> Point 205, HEIDI Value: 2.0000
Point 158 -> Point 228, HEIDI Value: 2.0000
Point 159 -> Point 40, HEIDI Value: 2.0000
Point 159 -> Point 57, HEIDI Value: 2.0000
Point 159 -> Point 112, HEIDI Value: 2.0000
Point 159 -> Point 237, HEIDI Value: 2.0000
Point 160 -> Point 17, HEIDI Value: 2.0000
Point 160 -> Point 229, HEIDI Value: 2.0000
Point 160 -> Point 291, HEIDI Value: 2.0000
Point 161 -> Point 80, HEIDI Value: 2.0000
Point 161 -> Point 81, HEIDI Value: 2.0000
Point 161 -> Point 191, HEIDI Value: 2.0000
Point 161 -> Point 218, HEIDI Value: 2.0000
Point 162 -> Point 195, HEIDI Value: 2.0000
Point 162 -> Point 212, HEIDI Value: 2.0000
Point 162 -> Point 263, HEIDI Value: 2.0000
Point 162 -> Point 281, HEIDI Value: 2.0000
Point 163 -> Point 32, HEIDI Value: 2.0000
Point 163 -> Point 102, HEIDI Value: 2.0000
Point 163 -> Point 259, HEIDI Value: 2.0000
Point 164 -> Point 32, HEIDI Value: 2.0000
Point 164 -> Point 82, HEIDI Value: 2.0000
Point 164 -> Point 198, HEIDI Value: 2.0000
Point 165 -> Point 124, HEIDI Value: 2.0000
Point 165 -> Point 130, HEIDI Value: 2.0000
Point 165 -> Point 141, HEIDI Value: 2.0000
Point 165 -> Point 179, HEIDI Value: 2.0000
Point 166 -> Point 75, HEIDI Value: 2.0000
Point 166 -> Point 182, HEIDI Value: 2.0000
Point 166 -> Point 268, HEIDI Value: 2.0000
Point 167 -> Point 23, HEIDI Value: 2.0000
Point 167 -> Point 111, HEIDI Value: 2.0000
Point 167 -> Point 125, HEIDI Value: 2.0000
Point 167 -> Point 172, HEIDI Value: 2.0000
Point 168 -> Point 19, HEIDI Value: 2.0000
Point 168 -> Point 265, HEIDI Value: 2.0000
Point 168 -> Point 276, HEIDI Value: 2.0000
Point 169 -> Point 68, HEIDI Value: 2.0000
Point 169 -> Point 270, HEIDI Value: 2.0000
Point 170 -> Point 57, HEIDI Value: 2.0000
Point 170 -> Point 109, HEIDI Value: 2.0000
Point 170 -> Point 188, HEIDI Value: 2.0000
Point 170 -> Point 237, HEIDI Value: 2.0000
Point 170 -> Point 260, HEIDI Value: 2.0000
Point 171 -> Point 0, HEIDI Value: 2.0000
Point 171 -> Point 90, HEIDI Value: 2.0000
Point 171 -> Point 119, HEIDI Value: 2.0000
Point 171 -> Point 128, HEIDI Value: 2.0000
Point 172 -> Point 23, HEIDI Value: 2.0000
Point 172 -> Point 67, HEIDI Value: 2.0000
Point 172 -> Point 167, HEIDI Value: 2.0000
Point 172 -> Point 186, HEIDI Value: 2.0000
Point 172 -> Point 248, HEIDI Value: 2.0000
Point 173 -> Point 13, HEIDI Value: 2.0000
Point 173 -> Point 25, HEIDI Value: 2.0000
Point 173 -> Point 219, HEIDI Value: 2.0000
Point 173 -> Point 259, HEIDI Value: 2.0000
Point 174 -> Point 57, HEIDI Value: 2.0000
Point 174 -> Point 159, HEIDI Value: 2.0000
Point 174 -> Point 188, HEIDI Value: 2.0000
Point 174 -> Point 237, HEIDI Value: 2.0000
Point 175 -> Point 231, HEIDI Value: 2.0000
Point 175 -> Point 285, HEIDI Value: 2.0000
Point 176 -> Point 106, HEIDI Value: 2.0000
Point 176 -> Point 129, HEIDI Value: 2.0000
Point 176 -> Point 267, HEIDI Value: 2.0000
Point 177 -> Point 32, HEIDI Value: 2.0000
Point 177 -> Point 59, HEIDI Value: 2.0000
Point 177 -> Point 102, HEIDI Value: 2.0000
Point 177 -> Point 164, HEIDI Value: 2.0000
Point 178 -> Point 51, HEIDI Value: 2.0000
Point 178 -> Point 124, HEIDI Value: 2.0000
Point 179 -> Point 141, HEIDI Value: 2.0000
Point 179 -> Point 209, HEIDI Value: 2.0000
Point 180 -> Point 118, HEIDI Value: 2.0000
Point 180 -> Point 128, HEIDI Value: 2.0000
Point 180 -> Point 171, HEIDI Value: 2.0000
Point 181 -> Point 18, HEIDI Value: 2.0000
Point 181 -> Point 36, HEIDI Value: 2.0000
Point 181 -> Point 116, HEIDI Value: 2.0000
Point 181 -> Point 139, HEIDI Value: 2.0000
Point 181 -> Point 249, HEIDI Value: 2.0000
Point 181 -> Point 253, HEIDI Value: 2.0000
Point 181 -> Point 286, HEIDI Value: 2.0000
Point 182 -> Point 98, HEIDI Value: 2.0000
Point 182 -> Point 166, HEIDI Value: 2.0000
Point 183 -> Point 135, HEIDI Value: 2.0000
Point 183 -> Point 145, HEIDI Value: 2.0000
Point 183 -> Point 225, HEIDI Value: 2.0000
Point 183 -> Point 233, HEIDI Value: 2.0000
Point 183 -> Point 298, HEIDI Value: 2.0000
Point 184 -> Point 56, HEIDI Value: 2.0000
Point 184 -> Point 109, HEIDI Value: 2.0000
Point 184 -> Point 188, HEIDI Value: 2.0000
Point 185 -> Point 298, HEIDI Value: 2.0000
Point 186 -> Point 67, HEIDI Value: 2.0000
Point 186 -> Point 167, HEIDI Value: 2.0000
Point 186 -> Point 172, HEIDI Value: 2.0000
Point 186 -> Point 248, HEIDI Value: 2.0000
Point 187 -> Point 9, HEIDI Value: 2.0000
Point 187 -> Point 265, HEIDI Value: 2.0000
Point 188 -> Point 56, HEIDI Value: 2.0000
Point 188 -> Point 170, HEIDI Value: 2.0000
Point 188 -> Point 174, HEIDI Value: 2.0000
Point 188 -> Point 184, HEIDI Value: 2.0000
Point 188 -> Point 260, HEIDI Value: 2.0000
Point 188 -> Point 289, HEIDI Value: 2.0000
Point 189 -> Point 65, HEIDI Value: 2.0000
Point 189 -> Point 94, HEIDI Value: 2.0000
Point 189 -> Point 126, HEIDI Value: 2.0000
Point 189 -> Point 202, HEIDI Value: 2.0000
Point 190 -> Point 43, HEIDI Value: 2.0000
Point 190 -> Point 92, HEIDI Value: 2.0000
Point 190 -> Point 157, HEIDI Value: 2.0000
Point 191 -> Point 123, HEIDI Value: 2.0000
